vessel_id,timestamp,speed_knots,draft_m,heading_deg,fuel_rate_lph
vessel_aalborg_001,2025-08-21T14:00:00Z,15.333,6.608,142,224.333
vessel_aalborg_001,2025-08-21T15:00:00Z,15.467,6.632,149,225.267
vessel_aalborg_001,2025-08-21T16:00:00Z,15.6,6.655,156,226.2
vessel_aalborg_001,2025-08-21T17:00:00Z,15.733,6.678,163,227.133
vessel_aalborg_001,2025-08-21T18:00:00Z,15.867,6.702,170,228.067
vessel_aalborg_001,2025-08-21T19:00:00Z,16.0,6.725,177,229.0
vessel_aalborg_001,2025-08-21T20:00:00Z,16.133,6.748,184,229.933
vessel_aalborg_001,2025-08-21T21:00:00Z,16.267,6.772,191,230.867
vessel_aalborg_001,2025-08-21T22:00:00Z,16.4,6.795,198,231.8
vessel_aalborg_001,2025-08-21T23:00:00Z,16.533,6.818,205,232.733
vessel_aalborg_001,2025-08-22T00:00:00Z,13.467,6.282,212,211.267
vessel_aalborg_001,2025-08-22T01:00:00Z,13.6,6.305,219,212.2
vessel_aalborg_001,2025-08-22T02:00:00Z,13.733,6.328,226,213.133
vessel_aalborg_001,2025-08-22T03:00:00Z,13.867,6.352,233,214.067
vessel_aalborg_001,2025-08-22T04:00:00Z,14.0,6.375,240,215.0
vessel_aalborg_001,2025-08-22T05:00:00Z,14.133,6.398,247,215.933
vessel_aalborg_001,2025-08-22T06:00:00Z,14.267,6.422,254,216.867
vessel_aalborg_001,2025-08-22T07:00:00Z,14.4,6.445,261,217.8
vessel_aalborg_001,2025-08-22T08:00:00Z,14.533,6.468,268,218.733
vessel_aalborg_001,2025-08-22T09:00:00Z,14.667,6.492,275,219.667
vessel_aalborg_001,2025-08-22T10:00:00Z,14.8,6.515,282,220.6
vessel_aalborg_001,2025-08-22T11:00:00Z,14.933,6.538,289,221.533
vessel_aalborg_001,2025-08-22T12:00:00Z,15.067,6.562,296,222.467
vessel_aalborg_001,2025-08-22T13:00:00Z,15.2,6.585,303,223.4
vessel_aalborg_001,2025-08-22T14:00:00Z,15.333,6.608,310,224.333
vessel_aalborg_001,2025-08-22T15:00:00Z,15.467,6.632,317,225.267
vessel_aalborg_001,2025-08-22T16:00:00Z,15.6,6.655,324,226.2
vessel_aalborg_001,2025-08-22T17:00:00Z,15.733,6.678,331,227.133
vessel_aalborg_001,2025-08-22T18:00:00Z,15.867,6.702,338,228.067
vessel_aalborg_001,2025-08-22T19:00:00Z,16.0,6.725,345,229.0
vessel_aalborg_001,2025-08-22T20:00:00Z,16.133,6.748,352,229.933
vessel_aalborg_001,2025-08-22T21:00:00Z,16.267,6.772,359,230.867
vessel_aalborg_001,2025-08-22T22:00:00Z,16.4,6.795,6,231.8
vessel_aalborg_001,2025-08-22T23:00:00Z,16.533,6.818,13,232.733
vessel_aalborg_001,2025-08-23T00:00:00Z,13.467,6.282,20,211.267
vessel_aalborg_001,2025-08-23T01:00:00Z,13.6,6.305,27,212.2
vessel_aalborg_001,2025-08-23T02:00:00Z,13.733,6.328,34,213.133
vessel_aalborg_001,2025-08-23T03:00:00Z,13.867,6.352,41,214.067
vessel_aalborg_001,2025-08-23T04:00:00Z,14.0,6.375,48,215.0
vessel_aalborg_001,2025-08-23T05:00:00Z,14.133,6.398,55,215.933
vessel_aalborg_001,2025-08-23T06:00:00Z,14.267,6.422,62,216.867
vessel_aalborg_001,2025-08-23T07:00:00Z,14.4,6.445,69,217.8
vessel_aalborg_001,2025-08-23T08:00:00Z,14.533,6.468,76,218.733
vessel_aalborg_001,2025-08-23T09:00:00Z,14.667,6.492,83,219.667
vessel_aalborg_001,2025-08-23T10:00:00Z,14.8,6.515,90,220.6
vessel_aalborg_001,2025-08-23T11:00:00Z,14.933,6.538,97,221.533
vessel_aalborg_001,2025-08-23T12:00:00Z,15.067,6.562,104,222.467
vessel_aalborg_001,2025-08-23T13:00:00Z,15.2,6.585,111,223.4
vessel_aalborg_001,2025-08-23T14:00:00Z,15.333,6.608,118,224.333
vessel_aalborg_001,2025-08-23T15:00:00Z,15.467,6.632,125,225.267
vessel_aalborg_001,2025-08-23T16:00:00Z,15.6,6.655,132,226.2
vessel_aalborg_001,2025-08-23T17:00:00Z,15.733,6.678,139,227.133
vessel_aalborg_001,2025-08-23T18:00:00Z,15.867,6.702,146,228.067
vessel_aalborg_001,2025-08-23T19:00:00Z,16.0,6.725,153,229.0
vessel_aalborg_001,2025-08-23T20:00:00Z,16.133,6.748,160,229.933
vessel_aalborg_001,2025-08-23T21:00:00Z,16.267,6.772,167,230.867
vessel_aalborg_001,2025-08-23T22:00:00Z,16.4,6.795,174,231.8
vessel_aalborg_001,2025-08-23T23:00:00Z,16.533,6.818,181,232.733
vessel_aalborg_001,2025-08-24T00:00:00Z,13.467,6.282,188,211.267
vessel_aalborg_001,2025-08-24T01:00:00Z,13.6,6.305,195,212.2
vessel_aalborg_001,2025-08-24T02:00:00Z,13.733,6.328,202,213.133
vessel_aalborg_001,2025-08-24T03:00:00Z,13.867,6.352,209,214.067
vessel_aalborg_001,2025-08-24T04:00:00Z,14.0,6.375,216,215.0
vessel_aalborg_001,2025-08-24T05:00:00Z,14.133,6.398,223,215.933
vessel_aalborg_001,2025-08-24T06:00:00Z,14.267,6.422,230,216.867
vessel_aalborg_001,2025-08-24T07:00:00Z,14.4,6.445,237,217.8
vessel_aalborg_001,2025-08-24T08:00:00Z,14.533,6.468,244,218.733
vessel_aalborg_001,2025-08-24T09:00:00Z,14.667,6.492,251,219.667
vessel_aalborg_001,2025-08-24T10:00:00Z,14.8,6.515,258,220.6
vessel_aalborg_001,2025-08-24T11:00:00Z,14.933,6.538,265,221.533
vessel_aalborg_001,2025-08-24T12:00:00Z,15.067,6.562,272,222.467
vessel_aalborg_001,2025-08-24T13:00:00Z,15.2,6.585,279,223.4
vessel_aalborg_001,2025-08-24T14:00:00Z,15.333,6.608,286,224.333
vessel_aalborg_001,2025-08-24T15:00:00Z,15.467,6.632,293,225.267
vessel_aalborg_001,2025-08-24T16:00:00Z,15.6,6.655,300,226.2
vessel_aalborg_001,2025-08-24T17:00:00Z,15.733,6.678,307,227.133
vessel_aalborg_001,2025-08-24T18:00:00Z,15.867,6.702,314,228.067
vessel_aalborg_001,2025-08-24T19:00:00Z,16.0,6.725,321,229.0
vessel_aalborg_001,2025-08-24T20:00:00Z,16.133,6.748,328,229.933
vessel_aalborg_001,2025-08-24T21:00:00Z,16.267,6.772,335,230.867
vessel_aalborg_001,2025-08-24T22:00:00Z,16.4,6.795,342,231.8
vessel_aalborg_001,2025-08-24T23:00:00Z,16.533,6.818,349,232.733
vessel_aalborg_001,2025-08-25T00:00:00Z,13.467,6.282,356,211.267
vessel_aalborg_001,2025-08-25T01:00:00Z,13.6,6.305,3,212.2
vessel_aalborg_001,2025-08-25T02:00:00Z,13.733,6.328,10,213.133
vessel_aalborg_001,2025-08-25T03:00:00Z,13.867,6.352,17,214.067
vessel_aalborg_001,2025-08-25T04:00:00Z,14.0,6.375,24,215.0
vessel_aalborg_001,2025-08-25T05:00:00Z,14.133,6.398,31,215.933
vessel_aalborg_001,2025-08-25T06:00:00Z,14.267,6.422,38,216.867
vessel_aalborg_001,2025-08-25T07:00:00Z,14.4,6.445,45,217.8
vessel_aalborg_001,2025-08-25T08:00:00Z,14.533,6.468,52,218.733
vessel_aalborg_001,2025-08-25T09:00:00Z,14.667,6.492,59,219.667
vessel_aalborg_001,2025-08-25T10:00:00Z,14.8,6.515,66,220.6
vessel_aalborg_001,2025-08-25T11:00:00Z,14.933,6.538,73,221.533
vessel_aalborg_001,2025-08-25T12:00:00Z,15.067,6.562,80,222.467
vessel_aalborg_001,2025-08-25T13:00:00Z,15.2,6.585,87,223.4
vessel_aalborg_001,2025-08-25T14:00:00Z,15.333,6.608,94,224.333
vessel_aalborg_001,2025-08-25T15:00:00Z,15.467,6.632,101,225.267
vessel_aalborg_001,2025-08-25T16:00:00Z,15.6,6.655,108,226.2
vessel_aalborg_001,2025-08-25T17:00:00Z,15.733,6.678,115,227.133
vessel_aalborg_001,2025-08-25T18:00:00Z,15.867,6.702,122,228.067
vessel_aalborg_001,2025-08-25T19:00:00Z,16.0,6.725,129,229.0
vessel_aalborg_001,2025-08-25T20:00:00Z,16.133,6.748,136,229.933
vessel_aalborg_001,2025-08-25T21:00:00Z,16.267,6.772,143,230.867
vessel_aalborg_001,2025-08-25T22:00:00Z,16.4,6.795,150,231.8
vessel_aalborg_001,2025-08-25T23:00:00Z,16.533,6.818,157,232.733
vessel_aalborg_001,2025-08-26T00:00:00Z,13.467,6.282,164,211.267
vessel_aalborg_001,2025-08-26T01:00:00Z,13.6,6.305,171,212.2
vessel_aalborg_001,2025-08-26T02:00:00Z,13.733,6.328,178,213.133
vessel_aalborg_001,2025-08-26T03:00:00Z,13.867,6.352,185,214.067
vessel_aalborg_001,2025-08-26T04:00:00Z,14.0,6.375,192,215.0
vessel_aalborg_001,2025-08-26T05:00:00Z,14.133,6.398,199,215.933
vessel_aalborg_001,2025-08-26T06:00:00Z,14.267,6.422,206,216.867
vessel_aalborg_001,2025-08-26T07:00:00Z,14.4,6.445,213,217.8
vessel_aalborg_001,2025-08-26T08:00:00Z,14.533,6.468,220,218.733
vessel_aalborg_001,2025-08-26T09:00:00Z,14.667,6.492,227,219.667
vessel_aalborg_001,2025-08-26T10:00:00Z,14.8,6.515,234,220.6
vessel_aalborg_001,2025-08-26T11:00:00Z,14.933,6.538,241,221.533
vessel_aalborg_001,2025-08-26T12:00:00Z,15.067,6.562,248,222.467
vessel_aalborg_001,2025-08-26T13:00:00Z,15.2,6.585,255,223.4
vessel_aalborg_001,2025-08-26T14:00:00Z,15.333,6.608,262,224.333
vessel_aalborg_001,2025-08-26T15:00:00Z,15.467,6.632,269,225.267
vessel_aalborg_001,2025-08-26T16:00:00Z,15.6,6.655,276,226.2
vessel_aalborg_001,2025-08-26T17:00:00Z,15.733,6.678,283,227.133
vessel_aalborg_001,2025-08-26T18:00:00Z,15.867,6.702,290,228.067
vessel_aalborg_001,2025-08-26T19:00:00Z,16.0,6.725,297,229.0
vessel_aalborg_001,2025-08-26T20:00:00Z,16.133,6.748,304,229.933
vessel_aalborg_001,2025-08-26T21:00:00Z,16.267,6.772,311,230.867
vessel_aalborg_001,2025-08-26T22:00:00Z,16.4,6.795,318,231.8
vessel_aalborg_001,2025-08-26T23:00:00Z,16.533,6.818,325,232.733
vessel_aalborg_001,2025-08-27T00:00:00Z,13.467,6.282,332,211.267
vessel_aalborg_001,2025-08-27T01:00:00Z,13.6,6.305,339,212.2
vessel_aalborg_001,2025-08-27T02:00:00Z,13.733,6.328,346,213.133
vessel_aalborg_001,2025-08-27T03:00:00Z,13.867,6.352,353,214.067
vessel_aalborg_001,2025-08-27T04:00:00Z,14.0,6.375,0,215.0
vessel_aalborg_001,2025-08-27T05:00:00Z,14.133,6.398,7,215.933
vessel_aalborg_001,2025-08-27T06:00:00Z,14.267,6.422,14,216.867
vessel_aalborg_001,2025-08-27T07:00:00Z,14.4,6.445,21,217.8
vessel_aalborg_001,2025-08-27T08:00:00Z,14.533,6.468,28,218.733
vessel_aalborg_001,2025-08-27T09:00:00Z,14.667,6.492,35,219.667
vessel_aalborg_001,2025-08-27T10:00:00Z,14.8,6.515,42,220.6
vessel_aalborg_001,2025-08-27T11:00:00Z,14.933,6.538,49,221.533
vessel_aalborg_001,2025-08-27T12:00:00Z,15.067,6.562,56,222.467
vessel_aalborg_001,2025-08-27T13:00:00Z,15.2,6.585,63,223.4
vessel_aalborg_001,2025-08-27T14:00:00Z,15.333,6.608,70,224.333
vessel_aalborg_001,2025-08-27T15:00:00Z,15.467,6.632,77,225.267
vessel_aalborg_001,2025-08-27T16:00:00Z,15.6,6.655,84,226.2
vessel_aalborg_001,2025-08-27T17:00:00Z,15.733,6.678,91,227.133
vessel_aalborg_001,2025-08-27T18:00:00Z,15.867,6.702,98,228.067
vessel_aalborg_001,2025-08-27T19:00:00Z,16.0,6.725,105,229.0
vessel_aalborg_001,2025-08-27T20:00:00Z,16.133,6.748,112,229.933
vessel_aalborg_001,2025-08-27T21:00:00Z,16.267,6.772,119,230.867
vessel_aalborg_001,2025-08-27T22:00:00Z,16.4,6.795,126,231.8
vessel_aalborg_001,2025-08-27T23:00:00Z,16.533,6.818,133,232.733
vessel_aalborg_001,2025-08-28T00:00:00Z,13.467,6.282,140,211.267
vessel_aalborg_001,2025-08-28T01:00:00Z,13.6,6.305,147,212.2
vessel_aalborg_001,2025-08-28T02:00:00Z,13.733,6.328,154,213.133
vessel_aalborg_001,2025-08-28T03:00:00Z,13.867,6.352,161,214.067
vessel_aalborg_001,2025-08-28T04:00:00Z,14.0,6.375,168,215.0
vessel_aalborg_001,2025-08-28T05:00:00Z,14.133,6.398,175,215.933
vessel_aalborg_001,2025-08-28T06:00:00Z,14.267,6.422,182,216.867
vessel_aalborg_001,2025-08-28T07:00:00Z,14.4,6.445,189,217.8
vessel_aalborg_001,2025-08-28T08:00:00Z,14.533,6.468,196,218.733
vessel_aalborg_001,2025-08-28T09:00:00Z,14.667,6.492,203,219.667
vessel_aalborg_001,2025-08-28T10:00:00Z,14.8,6.515,210,220.6
vessel_aalborg_001,2025-08-28T11:00:00Z,14.933,6.538,217,221.533
vessel_aalborg_001,2025-08-28T12:00:00Z,15.067,6.562,224,222.467
vessel_aalborg_001,2025-08-28T13:00:00Z,15.2,6.585,231,223.4
vessel_aalborg_001,2025-08-28T14:00:00Z,15.333,6.608,238,224.333
vessel_aalborg_001,2025-08-28T15:00:00Z,15.467,6.632,245,225.267
vessel_aalborg_001,2025-08-28T16:00:00Z,15.6,6.655,252,226.2
vessel_aalborg_001,2025-08-28T17:00:00Z,15.733,6.678,259,227.133
vessel_aalborg_001,2025-08-28T18:00:00Z,15.867,6.702,266,228.067
vessel_aalborg_001,2025-08-28T19:00:00Z,16.0,6.725,273,229.0
vessel_aalborg_001,2025-08-28T20:00:00Z,16.133,6.748,280,229.933
vessel_aalborg_001,2025-08-28T21:00:00Z,16.267,6.772,287,230.867
vessel_aalborg_001,2025-08-28T22:00:00Z,16.4,6.795,294,231.8
vessel_aalborg_001,2025-08-28T23:00:00Z,16.533,6.818,301,232.733
vessel_aalborg_001,2025-08-29T00:00:00Z,13.533,6.293,308,211.733
vessel_aalborg_001,2025-08-29T01:00:00Z,13.667,6.317,315,212.667
vessel_aalborg_001,2025-08-29T02:00:00Z,13.8,6.34,322,213.6
vessel_aalborg_001,2025-08-29T03:00:00Z,13.933,6.363,329,214.533
vessel_aalborg_001,2025-08-29T04:00:00Z,14.067,6.387,336,215.467
vessel_aalborg_001,2025-08-29T05:00:00Z,14.2,6.41,343,216.4
vessel_aalborg_001,2025-08-29T06:00:00Z,14.333,6.433,350,217.333
vessel_aalborg_001,2025-08-29T07:00:00Z,14.467,6.457,357,218.267
vessel_aalborg_001,2025-08-29T08:00:00Z,14.6,6.48,4,219.2
vessel_aalborg_001,2025-08-29T09:00:00Z,14.733,6.503,11,220.133
vessel_aalborg_001,2025-08-29T10:00:00Z,14.867,6.527,18,221.067
vessel_aalborg_001,2025-08-29T11:00:00Z,15.0,6.55,25,222.0
vessel_aalborg_001,2025-08-29T12:00:00Z,15.133,6.573,32,222.933
vessel_aalborg_001,2025-08-29T13:00:00Z,15.267,6.597,39,223.867
vessel_aalborg_001,2025-08-29T14:00:00Z,15.4,6.62,46,224.8
vessel_aalborg_001,2025-08-29T15:00:00Z,15.533,6.643,53,225.733
vessel_aalborg_001,2025-08-29T16:00:00Z,15.667,6.667,60,226.667
vessel_aalborg_001,2025-08-29T17:00:00Z,15.8,6.69,67,227.6
vessel_aalborg_001,2025-08-29T18:00:00Z,15.933,6.713,74,228.533
vessel_aalborg_001,2025-08-29T19:00:00Z,16.067,6.737,81,229.467
vessel_aalborg_001,2025-08-29T20:00:00Z,16.2,6.76,88,230.4
vessel_aalborg_001,2025-08-29T21:00:00Z,16.333,6.783,95,231.333
vessel_aalborg_001,2025-08-29T22:00:00Z,16.467,6.807,102,232.267
vessel_aalborg_001,2025-08-29T23:00:00Z,16.6,6.83,109,233.2
vessel_aalborg_001,2025-08-30T00:00:00Z,13.533,6.293,116,211.733
vessel_aalborg_001,2025-08-30T01:00:00Z,13.667,6.317,123,212.667
vessel_aalborg_001,2025-08-30T02:00:00Z,13.8,6.34,130,213.6
vessel_aalborg_001,2025-08-30T03:00:00Z,13.933,6.363,137,214.533
vessel_aalborg_001,2025-08-30T04:00:00Z,14.067,6.387,144,215.467
vessel_aalborg_001,2025-08-30T05:00:00Z,14.2,6.41,151,216.4
vessel_aalborg_001,2025-08-30T06:00:00Z,14.333,6.433,158,217.333
vessel_aalborg_001,2025-08-30T07:00:00Z,14.467,6.457,165,218.267
vessel_aalborg_001,2025-08-30T08:00:00Z,14.6,6.48,172,219.2
vessel_aalborg_001,2025-08-30T09:00:00Z,14.733,6.503,179,220.133
vessel_aalborg_001,2025-08-30T10:00:00Z,14.867,6.527,186,221.067
vessel_aalborg_001,2025-08-30T11:00:00Z,15.0,6.55,193,222.0
vessel_aalborg_001,2025-08-30T12:00:00Z,15.133,6.573,200,222.933
vessel_aalborg_001,2025-08-30T13:00:00Z,15.267,6.597,207,223.867
vessel_aalborg_001,2025-08-30T14:00:00Z,15.4,6.62,214,224.8
vessel_aalborg_001,2025-08-30T15:00:00Z,15.533,6.643,221,225.733
vessel_aalborg_001,2025-08-30T16:00:00Z,15.667,6.667,228,226.667
vessel_aalborg_001,2025-08-30T17:00:00Z,15.8,6.69,235,227.6
vessel_aalborg_001,2025-08-30T18:00:00Z,15.933,6.713,242,228.533
vessel_aalborg_001,2025-08-30T19:00:00Z,16.067,6.737,249,229.467
vessel_aalborg_001,2025-08-30T20:00:00Z,16.2,6.76,256,230.4
vessel_aalborg_001,2025-08-30T21:00:00Z,16.333,6.783,263,231.333
vessel_aalborg_001,2025-08-30T22:00:00Z,16.467,6.807,270,232.267
vessel_aalborg_001,2025-08-30T23:00:00Z,16.6,6.83,277,233.2
vessel_aalborg_001,2025-08-31T00:00:00Z,13.533,6.293,284,211.733
vessel_aalborg_001,2025-08-31T01:00:00Z,13.667,6.317,291,212.667
vessel_aalborg_001,2025-08-31T02:00:00Z,13.8,6.34,298,213.6
vessel_aalborg_001,2025-08-31T03:00:00Z,13.933,6.363,305,214.533
vessel_aalborg_001,2025-08-31T04:00:00Z,14.067,6.387,312,215.467
vessel_aalborg_001,2025-08-31T05:00:00Z,14.2,6.41,319,216.4
vessel_aalborg_001,2025-08-31T06:00:00Z,14.333,6.433,326,217.333
vessel_aalborg_001,2025-08-31T07:00:00Z,14.467,6.457,333,218.267
vessel_aalborg_001,2025-08-31T08:00:00Z,14.6,6.48,340,219.2
vessel_aalborg_001,2025-08-31T09:00:00Z,14.733,6.503,347,220.133
vessel_aalborg_001,2025-08-31T10:00:00Z,14.867,6.527,354,221.067
vessel_aalborg_001,2025-08-31T11:00:00Z,15.0,6.55,1,222.0
vessel_aalborg_001,2025-08-31T12:00:00Z,15.133,6.573,8,222.933
vessel_aalborg_001,2025-08-31T13:00:00Z,15.267,6.597,15,223.867
vessel_aalborg_001,2025-08-31T14:00:00Z,15.4,6.62,22,224.8
vessel_aalborg_001,2025-08-31T15:00:00Z,15.533,6.643,29,225.733
vessel_aalborg_001,2025-08-31T16:00:00Z,15.667,6.667,36,226.667
vessel_aalborg_001,2025-08-31T17:00:00Z,15.8,6.69,43,227.6
vessel_aalborg_001,2025-08-31T18:00:00Z,15.933,6.713,50,228.533
vessel_aalborg_001,2025-08-31T19:00:00Z,16.067,6.737,57,229.467
vessel_aalborg_001,2025-08-31T20:00:00Z,16.2,6.76,64,230.4
vessel_aalborg_001,2025-08-31T21:00:00Z,16.333,6.783,71,231.333
vessel_aalborg_001,2025-08-31T22:00:00Z,16.467,6.807,78,232.267
vessel_aalborg_001,2025-08-31T23:00:00Z,16.6,6.83,85,233.2
vessel_aalborg_001,2025-09-01T00:00:00Z,13.533,6.293,92,211.733
vessel_aalborg_001,2025-09-01T01:00:00Z,13.667,6.317,99,212.667
vessel_aalborg_001,2025-09-01T02:00:00Z,13.8,6.34,106,213.6
vessel_aalborg_001,2025-09-01T03:00:00Z,13.933,6.363,113,214.533
vessel_aalborg_001,2025-09-01T04:00:00Z,14.067,6.387,120,215.467
vessel_aalborg_001,2025-09-01T05:00:00Z,14.2,6.41,127,216.4
vessel_aalborg_001,2025-09-01T06:00:00Z,14.333,6.433,134,217.333
vessel_aalborg_001,2025-09-01T07:00:00Z,14.467,6.457,141,218.267
vessel_aalborg_001,2025-09-01T08:00:00Z,14.6,6.48,148,219.2
vessel_aalborg_001,2025-09-01T09:00:00Z,14.733,6.503,155,220.133
vessel_aalborg_001,2025-09-01T10:00:00Z,14.867,6.527,162,221.067
vessel_aalborg_001,2025-09-01T11:00:00Z,15.0,6.55,169,222.0
vessel_aalborg_001,2025-09-01T12:00:00Z,15.133,6.573,176,222.933
vessel_aalborg_001,2025-09-01T13:00:00Z,15.267,6.597,183,223.867
vessel_aalborg_001,2025-09-01T14:00:00Z,15.4,6.62,190,224.8
vessel_aalborg_001,2025-09-01T15:00:00Z,15.533,6.643,197,225.733
vessel_aalborg_001,2025-09-01T16:00:00Z,15.667,6.667,204,226.667
vessel_aalborg_001,2025-09-01T17:00:00Z,15.8,6.69,211,227.6
vessel_aalborg_001,2025-09-01T18:00:00Z,15.933,6.713,218,228.533
vessel_aalborg_001,2025-09-01T19:00:00Z,16.067,6.737,225,229.467
vessel_aalborg_001,2025-09-01T20:00:00Z,16.2,6.76,232,230.4
vessel_aalborg_001,2025-09-01T21:00:00Z,16.333,6.783,239,231.333
vessel_aalborg_001,2025-09-01T22:00:00Z,16.467,6.807,246,232.267
vessel_aalborg_001,2025-09-01T23:00:00Z,16.6,6.83,253,233.2
vessel_aalborg_001,2025-09-02T00:00:00Z,13.533,6.293,260,211.733
vessel_aalborg_001,2025-09-02T01:00:00Z,13.667,6.317,267,212.667
vessel_aalborg_001,2025-09-02T02:00:00Z,13.8,6.34,274,213.6
vessel_aalborg_001,2025-09-02T03:00:00Z,13.933,6.363,281,214.533
vessel_aalborg_001,2025-09-02T04:00:00Z,14.067,6.387,288,215.467
vessel_aalborg_001,2025-09-02T05:00:00Z,14.2,6.41,295,216.4
vessel_aalborg_001,2025-09-02T06:00:00Z,14.333,6.433,302,217.333
vessel_aalborg_001,2025-09-02T07:00:00Z,14.467,6.457,309,218.267
vessel_aalborg_001,2025-09-02T08:00:00Z,14.6,6.48,316,219.2
vessel_aalborg_001,2025-09-02T09:00:00Z,14.733,6.503,323,220.133
vessel_aalborg_001,2025-09-02T10:00:00Z,14.867,6.527,330,221.067
vessel_aalborg_001,2025-09-02T11:00:00Z,15.0,6.55,337,222.0
vessel_aalborg_001,2025-09-02T12:00:00Z,15.133,6.573,344,222.933
vessel_aalborg_001,2025-09-02T13:00:00Z,15.267,6.597,351,223.867
vessel_aalborg_001,2025-09-02T14:00:00Z,15.4,6.62,358,224.8
vessel_aalborg_001,2025-09-02T15:00:00Z,15.533,6.643,5,225.733
vessel_aalborg_001,2025-09-02T16:00:00Z,15.667,6.667,12,226.667
vessel_aalborg_001,2025-09-02T17:00:00Z,15.8,6.69,19,227.6
vessel_aalborg_001,2025-09-02T18:00:00Z,15.933,6.713,26,228.533
vessel_aalborg_001,2025-09-02T19:00:00Z,16.067,6.737,33,229.467
vessel_aalborg_001,2025-09-02T20:00:00Z,16.2,6.76,40,230.4
vessel_aalborg_001,2025-09-02T21:00:00Z,16.333,6.783,47,231.333
vessel_aalborg_001,2025-09-02T22:00:00Z,16.467,6.807,54,232.267
vessel_aalborg_001,2025-09-02T23:00:00Z,16.6,6.83,61,233.2
vessel_aalborg_001,2025-09-03T00:00:00Z,13.533,6.293,68,211.733
vessel_aalborg_001,2025-09-03T01:00:00Z,13.667,6.317,75,212.667
vessel_aalborg_001,2025-09-03T02:00:00Z,13.8,6.34,82,213.6
vessel_aalborg_001,2025-09-03T03:00:00Z,13.933,6.363,89,214.533
vessel_aalborg_001,2025-09-03T04:00:00Z,14.067,6.387,96,215.467
vessel_aalborg_001,2025-09-03T05:00:00Z,14.2,6.41,103,216.4
vessel_aalborg_001,2025-09-03T06:00:00Z,14.333,6.433,110,217.333
vessel_aalborg_001,2025-09-03T07:00:00Z,14.467,6.457,117,218.267
vessel_aalborg_001,2025-09-03T08:00:00Z,14.6,6.48,124,219.2
vessel_aalborg_001,2025-09-03T09:00:00Z,14.733,6.503,131,220.133
vessel_aalborg_001,2025-09-03T10:00:00Z,14.867,6.527,138,221.067
vessel_aalborg_001,2025-09-03T11:00:00Z,15.0,6.55,145,222.0
vessel_aalborg_001,2025-09-03T12:00:00Z,15.133,6.573,152,222.933
vessel_aalborg_001,2025-09-03T13:00:00Z,15.267,6.597,159,223.867
vessel_aalborg_001,2025-09-03T14:00:00Z,15.4,6.62,166,224.8
vessel_aalborg_001,2025-09-03T15:00:00Z,15.533,6.643,173,225.733
vessel_aalborg_001,2025-09-03T16:00:00Z,15.667,6.667,180,226.667
vessel_aalborg_001,2025-09-03T17:00:00Z,15.8,6.69,187,227.6
vessel_aalborg_001,2025-09-03T18:00:00Z,15.933,6.713,194,228.533
vessel_aalborg_001,2025-09-03T19:00:00Z,16.067,6.737,201,229.467
vessel_aalborg_001,2025-09-03T20:00:00Z,16.2,6.76,208,230.4
vessel_aalborg_001,2025-09-03T21:00:00Z,16.333,6.783,215,231.333
vessel_aalborg_001,2025-09-03T22:00:00Z,16.467,6.807,222,232.267
vessel_aalborg_001,2025-09-03T23:00:00Z,16.6,6.83,229,233.2
vessel_aalborg_001,2025-09-04T00:00:00Z,13.533,6.293,236,211.733
vessel_aalborg_001,2025-09-04T01:00:00Z,13.667,6.317,243,212.667
vessel_aalborg_001,2025-09-04T02:00:00Z,13.8,6.34,250,213.6
vessel_aalborg_001,2025-09-04T03:00:00Z,13.933,6.363,257,214.533
vessel_aalborg_001,2025-09-04T04:00:00Z,14.067,6.387,264,215.467
vessel_aalborg_001,2025-09-04T05:00:00Z,14.2,6.41,271,216.4
vessel_aalborg_001,2025-09-04T06:00:00Z,14.333,6.433,278,217.333
vessel_aalborg_001,2025-09-04T07:00:00Z,14.467,6.457,285,218.267
vessel_aalborg_001,2025-09-04T08:00:00Z,14.6,6.48,292,219.2
vessel_aalborg_001,2025-09-04T09:00:00Z,14.733,6.503,299,220.133
vessel_aalborg_001,2025-09-04T10:00:00Z,14.867,6.527,306,221.067
vessel_aalborg_001,2025-09-04T11:00:00Z,15.0,6.55,313,222.0
vessel_aalborg_001,2025-09-04T12:00:00Z,15.133,6.573,320,222.933
vessel_aalborg_001,2025-09-04T13:00:00Z,15.267,6.597,327,223.867
vessel_aalborg_001,2025-09-04T14:00:00Z,15.4,6.62,334,224.8
vessel_aalborg_001,2025-09-04T15:00:00Z,15.533,6.643,341,225.733
vessel_aalborg_001,2025-09-04T16:00:00Z,15.667,6.667,348,226.667
vessel_aalborg_001,2025-09-04T17:00:00Z,15.8,6.69,355,227.6
vessel_aalborg_001,2025-09-04T18:00:00Z,15.933,6.713,2,228.533
vessel_aalborg_001,2025-09-04T19:00:00Z,16.067,6.737,9,229.467
vessel_aalborg_001,2025-09-04T20:00:00Z,16.2,6.76,16,230.4
vessel_aalborg_001,2025-09-04T21:00:00Z,16.333,6.783,23,231.333
vessel_aalborg_001,2025-09-04T22:00:00Z,16.467,6.807,30,232.267
vessel_aalborg_001,2025-09-04T23:00:00Z,16.6,6.83,37,233.2
vessel_aalborg_001,2025-09-05T00:00:00Z,13.533,6.293,44,211.733
vessel_aalborg_001,2025-09-05T01:00:00Z,13.667,6.317,51,212.667
vessel_aalborg_001,2025-09-05T02:00:00Z,13.8,6.34,58,213.6
